rate,conditioner,profile,source,relative_rms_error,peak_normalized_error,spectral_magnitude_relative_error,finite,peak_ratio,first_nonzero_shift_samples,engineering_latency_removed
44100,fir33-p16000-s18000,edge,AB,0.38349054408476985,0.41296406519026163,0.38335654092844884,True,0.950839579016551,0,16
44100,fir33-p16000-s18000,overlap-reference,A1,0.003716815351848458,0.008752867147669173,0.00371585265138217,True,0.9996015059246207,0,16
44100,fir33-p16000-s18000,overlap-reference,B1,0.0024457003477088043,0.011204913799220024,0.002444898628297758,True,1.0013055587771558,0,16
44100,fir33-p16000-s18000,overlap-reference,AB,0.00371681694830188,0.008752867147669173,0.003715855131185462,True,0.9996015059246207,0,16
44100,fir33-p16000-s18000,sustained-edge,A1,0.1932816660308472,0.1490515560371185,0.19323228001670825,True,1.0413690173318513,0,16
44100,fir33-p16000-s18000,sustained-edge,B1,0.7267025224965828,0.5262898371198153,0.7265751840046986,True,0.48947020172052025,0,16
44100,fir33-p16000-s18000,sustained-edge,AB,0.19328146038461858,0.1490515560371185,0.19323207895243827,True,1.0413690173318513,0,16
44100,fir65-p16000-s18000,reference,A1,0.027323638925135375,0.07388652435147702,0.027316820848499748,True,1.028548469064922,0,32
44100,fir65-p16000-s18000,reference,B1,0.0025281047502322225,0.011243383717515678,0.002527455584758019,True,1.0019558667233783,0,32
44100,fir65-p16000-s18000,reference,AB,0.027288620275541017,0.07388652435147702,0.027281796179493677,True,1.028548469064922,0,32
44100,fir65-p16000-s18000,edge,A1,0.4121974013648271,0.43779830576338485,0.41210891822888623,True,0.9552067912266818,0,32
44100,fir65-p16000-s18000,edge,B1,0.7979632379892926,0.5717408169695315,0.7977471724092919,True,0.5324109340873405,0,32
44100,fir65-p16000-s18000,edge,AB,0.4121974770602669,0.43779830576338485,0.4121089902889633,True,0.9552067912266818,0,32
44100,fir65-p16000-s18000,overlap-reference,A1,0.003802675368252873,0.008613280843564839,0.00380176724409861,True,0.9989690252548037,0,32
44100,fir65-p16000-s18000,overlap-reference,B1,0.002528102997081723,0.011243375899658133,0.00252745383138156,True,1.001955852735268,0,32
44100,fir65-p16000-s18000,overlap-reference,AB,0.003802711184402287,0.008613280843564839,0.003801803551379147,True,0.9989690252548037,0,32
44100,fir65-p16000-s18000,sustained-edge,A1,0.1986620958562538,0.15801500346650466,0.198617230506112,True,1.0427313233674165,0,32
44100,fir65-p16000-s18000,sustained-edge,B1,0.7979632367179904,0.5717408044519905,0.7977471711378594,True,0.532410923174425,0,32
44100,fir65-p16000-s18000,sustained-edge,AB,0.19866169831881764,0.15801500346650466,0.19861683153292706,True,1.0427313233674165,0,32
44100,fir129-p16000-s18000,reference,A1,0.027958574478513427,0.07376510636141732,0.02795499850312608,True,1.0290360424050158,0,64
44100,fir129-p16000-s18000,reference,B1,0.002569759193866825,0.011151647952109902,0.002569442636144188,True,1.0023978929165485,0,64
44100,fir129-p16000-s18000,reference,AB,0.02792273800200172,0.07376510636141732,0.02791915195909479,True,1.0290360424050158,0,64
44100,fir129-p16000-s18000,edge,A1,0.43031902540246125,0.4542604186373703,0.43022250654436583,True,0.9565109905573058,0,64
44100,fir129-p16000-s18000,edge,B1,0.8297776990651389,0.5882307883477469,0.8295628217896553,True,0.5491475675671614,0,64
44100,fir129-p16000-s18000,edge,AB,0.43031910358204783,0.4542604186373703,0.43022258196410984,True,0.9565109905573058,0,64
44100,fir129-p16000-s18000,overlap-reference,A1,0.0038819151224365545,0.008676560058205699,0.003881378816491788,True,0.9989844397776781,0,64
44100,fir129-p16000-s18000,overlap-reference,B1,0.002569757272446102,0.011151639875426514,0.002569440717493158,True,1.0023978785739482,0,64
44100,fir129-p16000-s18000,overlap-reference,AB,0.0038819506188318134,0.008676560058205699,0.003881414740838212,True,0.9989844397776781,0,64
44100,fir129-p16000-s18000,sustained-edge,A1,0.20463374791693043,0.1639566912467775,0.20459644830842924,True,1.0433080140956574,0,64
44100,fir129-p16000-s18000,sustained-edge,B1,0.8297776980267948,0.5882307755854986,0.8295628207502243,True,0.549147556356236,0,64
44100,fir129-p16000-s18000,sustained-edge,AB,0.20463273582697242,0.1639566912467775,0.20459543688182835,True,1.0433080140956574,0,64
44100,iir-p16000-s19000,reference,A1,0.7347493889722312,0.9350294713187584,0.027243174200807307,True,1.0928210204067024,0,0
44100,iir-p16000-s19000,reference,B1,0.3521106324097301,0.36566898192749653,0.002518240928755957,True,1.0122472665229316,0,0
44100,iir-p16000-s19000,reference,AB,0.7340178188375988,0.9350294713187584,0.02720824324320812,True,1.0928210204067024,0,0
44100,iir-p16000-s19000,edge,A1,1.6102058300693383,1.6502797826326498,0.4107230408071883,True,0.9195396805891458,0,0
44100,iir-p16000-s19000,edge,B1,1.123277321186952,1.197527258763286,0.794926797738717,True,0.3160073114597672,0,0
44100,iir-p16000-s19000,edge,AB,1.610205774822372,1.6502797826326498,0.41072311251084187,True,0.9195396805891458,0,0
44100,iir-p16000-s19000,overlap-reference,A1,0.2230115953438273,0.22919364123063032,0.003779603536527988,True,1.0014496899201801,0,0
44100,iir-p16000-s19000,overlap-reference,B1,0.35211063236377793,0.36566898664831565,0.002518239203825524,True,1.012247231092942,0,0
44100,iir-p16000-s19000,overlap-reference,AB,0.223013173842269,0.22919364123063032,0.003779638163589087,True,1.0014496899201801,0,0
44100,iir-p16000-s19000,sustained-edge,A1,1.3624495195934838,1.4158073813565413,0.19727379106406065,True,0.9341800197626622,0,0
44100,iir-p16000-s19000,sustained-edge,B1,1.123277321771107,1.1975272472000709,0.7949267964434351,True,0.31600730666318244,0,0
44100,iir-p16000-s19000,sustained-edge,AB,1.3624507793488894,1.4158073813565413,0.19727322483329968,True,0.9341800197626622,0,0
44100,fir17-p16000-s19000,reference,A1,0.024154607183656796,0.07362559291117479,0.02415601093440777,True,1.023655581844385,0,8
44100,fir17-p16000-s19000,reference,B1,0.0021276934814620048,0.01018935337798433,0.002127824628030045,True,1.0003048401418004,0,8
44100,fir17-p16000-s19000,reference,AB,0.024123624999199792,0.07362559291117479,0.02412501119407605,True,1.023655581844385,0,8
44100,fir17-p16000-s19000,edge,A1,0.3116165147887547,0.35853007122554004,0.31162134512500106,True,0.9412121678428285,0,8
44100,fir17-p16000-s19000,edge,B1,0.5624052078415837,0.4331321442768515,0.5624092599909971,True,0.5668678557231486,0,8
44100,fir17-p16000-s19000,edge,AB,0.3116165618017474,0.35853007122554004,0.3116213870344966,True,0.9412121678428285,0,8
44100,fir17-p16000-s19000,overlap-reference,A1,0.0033071471815077622,0.0078801881768372,0.0033073456678301798,True,1.0000654718862518,0,8
44100,fir17-p16000-s19000,overlap-reference,B1,0.002127692988789822,0.01018934992571578,0.0021278241362661515,True,1.0003048291260492,0,8
44100,fir17-p16000-s19000,overlap-reference,AB,0.0033071414933226535,0.0078801881768372,0.003307340576918386,True,1.0000654718862518,0,8
44100,fir17-p16000-s19000,sustained-edge,A1,0.1696870396898269,0.12940463710507577,0.16969124077162845,True,1.0352444636539808,0,8
44100,fir17-p16000-s19000,sustained-edge,B1,0.5624052052861369,0.4331321326009219,0.5624092574350401,True,0.5668678673990781,0,8
44100,fir17-p16000-s19000,sustained-edge,AB,0.16968685504877073,0.12940463710507577,0.1696910580294038,True,1.0352444636539808,0,8
44100,fir33-p16000-s19000,reference,A1,0.02397854422738351,0.06564020169451605,0.02397504326974465,True,1.0266977027225888,0,16
44100,fir33-p16000-s19000,reference,B1,0.0023034255551405763,0.009927863872246643,0.0023030330823772104,True,1.001176011060945,0,16
44100,fir33-p16000-s19000,reference,AB,0.023947833425617907,0.06564020169451605,0.023944320824245306,True,1.0266977027225888,0,16
44100,fir33-p16000-s19000,edge,A1,0.3268667526688013,0.3406263401375573,0.32683754386844627,True,0.9571312996374182,0,16
44100,fir33-p16000-s19000,edge,B1,0.6234324844701759,0.4549439691228832,0.6233912773691866,True,0.5838891158290898,0,16
44100,fir33-p16000-s19000,edge,AB,0.3268668102948416,0.3406263401375573,0.3268375965973646,True,0.9571312996374182,0,16
44100,fir33-p16000-s19000,overlap-reference,A1,0.0033333648270218643,0.007863202143262795,0.003332924842545262,True,0.9994834260552641,0,16
44100,fir33-p16000-s19000,overlap-reference,B1,0.002303424839249893,0.00992785881615569,0.0023030323672695446,True,1.00117599983726,0,16
44100,fir33-p16000-s19000,overlap-reference,AB,0.003333363661556032,0.007863202143262795,0.0033329242688455215,True,0.9994834260552641,0,16
44100,fir33-p16000-s19000,sustained-edge,A1,0.16464686098009754,0.12294262371269878,0.16462727173338196,True,1.0398837912707832,0,16
44100,fir33-p16000-s19000,sustained-edge,B1,0.6234324817738199,0.4549439581790403,0.6233912746736162,True,0.5838891270508376,0,16
44100,fir33-p16000-s19000,sustained-edge,AB,0.16464671405494216,0.12294262371269878,0.16462712624989434,True,1.0398837912707832,0,16
44100,fir65-p16000-s19000,reference,A1,0.024716136230599404,0.06445066963365557,0.02471178350181049,True,1.0279396563143144,0,32
44100,fir65-p16000-s19000,reference,B1,0.0023634074424457195,0.009907905908159122,0.002362957480794725,True,1.0022128841564693,0,32
44100,fir65-p16000-s19000,reference,AB,0.024684478053387752,0.06445066963365557,0.02468011499534064,True,1.0279396563143144,0,32
44100,fir65-p16000-s19000,edge,A1,0.3456581685498776,0.3528378698629965,0.34559353764502904,True,0.9616477249211363,0,32
44100,fir65-p16000-s19000,edge,B1,0.6881547636178051,0.4839014636148478,0.6880000282764251,True,0.5883644812643,0,32
44100,fir65-p16000-s19000,edge,AB,0.34565823701345205,0.3528378698629965,0.3455936014803141,True,0.9616477249211363,0,32
44100,fir65-p16000-s19000,overlap-reference,A1,0.0034167695273447348,0.007819444501201697,0.003416174388976381,True,0.9994542317491725,0,32
44100,fir65-p16000-s19000,overlap-reference,B1,0.002363406279182299,0.009907899859458712,0.0023629563182846224,True,1.0022128725782102,0,32
44100,fir65-p16000-s19000,overlap-reference,AB,0.0034168161609434886,0.007819444501201697,0.003416221707884993,True,0.9994542317491725,0,32
44100,fir65-p16000-s19000,sustained-edge,A1,0.16949793361284332,0.12735014407427359,0.16946550069974714,True,1.0415758397161212,0,32
44100,fir65-p16000-s19000,sustained-edge,B1,0.6881547615004303,0.48390145270661356,0.688000026159974,True,0.588364492136609,0,32
44100,fir65-p16000-s19000,sustained-edge,AB,0.16949830170265748,0.12735014407427359,0.16946587387100825,True,1.0415758397161212,0,32
44100,fir129-p16000-s19000,reference,A1,0.025246781175642344,0.06406219280815184,0.025242835168947406,True,1.0279213135710261,0,64
44100,fir129-p16000-s19000,reference,B1,0.0024088063985003533,0.009957784297506994,0.0024083519181524364,True,1.0021894391722095,0,64
