rate,conditioner,kernel,profile,source,relative_rms_error,peak_normalized_error,spectral_magnitude_relative_error,finite,reference_convergence,joint_pass
96000,fir129-p16000-s19000,hann-g8,edge,A1,0.000273476697160146,0.00021645340072881905,0.00025107679249854707,True,3.1694718440826813e-10,True
96000,fir129-p16000-s19000,kaiser-g8,edge,A1,5.75977449352681e-05,5.915421633080321e-05,3.690032327905312e-05,True,3.1694718440826813e-10,True
96000,fir129-p16000-s19000,lagrange-g16,edge,A1,1.1207296092860698e-06,7.692051317914697e-07,6.006026870369249e-07,True,3.1694718440826813e-10,True
96000,fir129-p16000-s19000,hann-g16,edge,A1,6.964191882299687e-05,4.879222636944968e-05,6.408928707678532e-05,True,3.1694718440826813e-10,True
96000,fir129-p16000-s19000,kaiser-g16,edge,A1,5.0540508254877225e-05,4.2209111741005326e-05,4.923779973343967e-05,True,3.1694718440826813e-10,True
96000,fir129-p16000-s19000,lagrange-g32,edge,A1,9.350285003338646e-07,5.369485605398689e-07,5.231317248882705e-07,True,3.1694718440826813e-10,True
96000,fir129-p16000-s19000,hann-g32,edge,A1,5.216292419877681e-06,3.0824166867820512e-06,4.463502842793049e-06,True,3.1694718440826813e-10,True
96000,fir129-p16000-s19000,kaiser-g32,edge,A1,1.6410672912708628e-05,1.125974942195901e-05,1.5756814700061787e-05,True,3.1694718440826813e-10,True
96000,fir129-p16000-s19000,lagrange-g64,edge,A1,7.847803796604375e-07,3.829265401288831e-07,4.527831712101253e-07,True,3.1694718440826813e-10,True
96000,fir129-p16000-s19000,hann-g64,edge,A1,8.770522047834947e-07,4.3058118526355133e-07,7.47632841349071e-07,True,3.1694718440826813e-10,True
96000,fir129-p16000-s19000,kaiser-g64,edge,A1,1.0903195073074277e-05,7.098723811903494e-06,1.0726414814268225e-05,True,3.1694718440826813e-10,True
96000,fir129-p16000-s19000,hann-g8,edge,B1,0.00020715458541539168,0.0001324239055796814,0.00012769538478717523,True,4.3523785426099415e-10,True
96000,fir129-p16000-s19000,kaiser-g8,edge,B1,3.816068876496934e-05,3.1728979416909064e-05,3.038855496289162e-05,True,4.3523785426099415e-10,True
96000,fir129-p16000-s19000,lagrange-g16,edge,B1,8.53318132624464e-07,4.1794883031899636e-07,2.80311628766549e-07,True,4.3523785426099415e-10,True
96000,fir129-p16000-s19000,hann-g16,edge,B1,1.8183625268724596e-05,1.1794954062348583e-05,9.799003222360423e-06,True,4.3523785426099415e-10,True
96000,fir129-p16000-s19000,kaiser-g16,edge,B1,2.0062079369516454e-05,1.806883427284314e-05,1.5820158205542187e-05,True,4.3523785426099415e-10,True
96000,fir129-p16000-s19000,lagrange-g32,edge,B1,7.173207802256139e-07,2.932539518256563e-07,2.599286542245808e-07,True,4.3523785426099415e-10,True
96000,fir129-p16000-s19000,hann-g32,edge,B1,2.667081816366941e-06,1.4073786004475338e-06,1.6127873794612108e-06,True,4.3523785426099415e-10,True
96000,fir129-p16000-s19000,kaiser-g32,edge,B1,1.155716696160106e-05,9.27692416560125e-06,1.1071790533032339e-05,True,4.3523785426099415e-10,True
96000,fir129-p16000-s19000,lagrange-g64,edge,B1,6.077944306962239e-07,2.0978631535928406e-07,2.430266629609137e-07,True,4.3523785426099415e-10,True
96000,fir129-p16000-s19000,hann-g64,edge,B1,4.6278797826931963e-07,2.2311755404233574e-07,2.7210957885747053e-07,True,4.3523785426099415e-10,True
96000,fir129-p16000-s19000,kaiser-g64,edge,B1,5.328927041070092e-06,4.099661379755863e-06,5.154059736282039e-06,True,4.3523785426099415e-10,True
96000,fir129-p16000-s19000,hann-g8,edge,AB,0.00027347669301439943,0.00021645340095710578,0.00025107721503617744,True,3.170485361840809e-10,True
96000,fir129-p16000-s19000,kaiser-g8,edge,AB,5.759774379191993e-05,5.91542161072196e-05,3.690030974793265e-05,True,3.170485361840809e-10,True
96000,fir129-p16000-s19000,lagrange-g16,edge,AB,1.1207299716860701e-06,7.692053862530784e-07,6.006006824284734e-07,True,3.170485361840809e-10,True
96000,fir129-p16000-s19000,hann-g16,edge,AB,6.964191651933926e-05,4.8792226138900564e-05,6.408930072121807e-05,True,3.170485361840809e-10,True
96000,fir129-p16000-s19000,kaiser-g16,edge,AB,5.054050674725541e-05,4.220911196085343e-05,4.92377957051322e-05,True,3.170485361840809e-10,True
96000,fir129-p16000-s19000,lagrange-g32,edge,AB,9.350289218115077e-07,5.369488159685401e-07,5.23129123764853e-07,True,3.170485361840809e-10,True
96000,fir129-p16000-s19000,hann-g32,edge,AB,5.216292351128069e-06,3.082416796038953e-06,4.463507960383095e-06,True,3.170485361840809e-10,True
96000,fir129-p16000-s19000,kaiser-g32,edge,AB,1.641067264026389e-05,1.1259749202896426e-05,1.575682459758823e-05,True,3.170485361840809e-10,True
96000,fir129-p16000-s19000,lagrange-g64,edge,AB,7.847808694500043e-07,3.8292679652463386e-07,4.527795930823257e-07,True,3.170485361840809e-10,True
96000,fir129-p16000-s19000,hann-g64,edge,AB,8.770525738758506e-07,4.305810760626904e-07,7.47631398439808e-07,True,3.170485361840809e-10,True
96000,fir129-p16000-s19000,kaiser-g64,edge,AB,1.0903194809637753e-05,7.098724033180686e-06,1.0726415154170153e-05,True,3.170485361840809e-10,True
96000,fir129-p16000-s19000,hann-g8,overlap-reference,A1,0.00035135693283909063,0.00036169874133899505,0.0003231215289187134,True,2.416591583121434e-11,True
96000,fir129-p16000-s19000,kaiser-g8,overlap-reference,A1,3.4165078517162006e-05,4.014990325296623e-05,2.848945944548116e-05,True,2.416591583121434e-11,True
96000,fir129-p16000-s19000,lagrange-g16,overlap-reference,A1,1.9981814262681373e-07,1.6635337584462265e-07,1.549063290828134e-07,True,2.416591583121434e-11,True
96000,fir129-p16000-s19000,hann-g16,overlap-reference,A1,4.225638774000136e-05,4.3798631176160345e-05,3.8970946412060064e-05,True,2.416591583121434e-11,True
96000,fir129-p16000-s19000,kaiser-g16,overlap-reference,A1,3.481220981129461e-05,3.524044071045395e-05,3.3010442992196e-05,True,2.416591583121434e-11,True
96000,fir129-p16000-s19000,lagrange-g32,overlap-reference,A1,1.659586292266465e-07,1.1587544027688597e-07,1.2863984026379877e-07,True,2.416591583121434e-11,True
96000,fir129-p16000-s19000,hann-g32,overlap-reference,A1,5.316242675031956e-06,5.9828795315846445e-06,4.857487586641514e-06,True,2.416591583121434e-11,True
96000,fir129-p16000-s19000,kaiser-g32,overlap-reference,A1,2.157875481572979e-05,2.1504769189037428e-05,2.0328506472277447e-05,True,2.416591583121434e-11,True
96000,fir129-p16000-s19000,lagrange-g64,overlap-reference,A1,1.3892112382232092e-07,8.731098382873599e-08,1.0726798851983141e-07,True,2.416591583121434e-11,True
96000,fir129-p16000-s19000,hann-g64,overlap-reference,A1,6.645312801103608e-07,7.09451873222969e-07,6.168357701935338e-07,True,2.416591583121434e-11,True
96000,fir129-p16000-s19000,kaiser-g64,overlap-reference,A1,1.102488477643691e-05,1.1388778689413302e-05,1.0557253256485242e-05,True,2.416591583121434e-11,True
96000,fir129-p16000-s19000,hann-g8,overlap-reference,B1,3.528810862567141e-05,2.7009113088662755e-05,3.4311910198202125e-05,True,3.0930289666436704e-12,True
96000,fir129-p16000-s19000,kaiser-g8,overlap-reference,B1,3.585812697335513e-05,3.16411387611066e-05,9.661045922523096e-06,True,3.0930289666436704e-12,True
96000,fir129-p16000-s19000,lagrange-g16,overlap-reference,B1,6.14216739779305e-09,1.5698763737179737e-08,2.0104455419313863e-09,True,3.0930289666436704e-12,True
96000,fir129-p16000-s19000,hann-g16,overlap-reference,B1,1.430674306282012e-05,1.1022468667234931e-05,1.3925187936284178e-05,True,3.0930289666436704e-12,True
96000,fir129-p16000-s19000,kaiser-g16,overlap-reference,B1,2.6053132630197728e-05,2.136967377410236e-05,2.1979293827697214e-05,True,3.0930289666436704e-12,True
96000,fir129-p16000-s19000,lagrange-g32,overlap-reference,B1,5.137586380277401e-09,1.0971255239554996e-08,1.8571364225413108e-09,True,3.0930289666436704e-12,True
96000,fir129-p16000-s19000,hann-g32,overlap-reference,B1,3.00685916782578e-06,2.3247696660588765e-06,2.9353044947633902e-06,True,3.0930289666436704e-12,True
96000,fir129-p16000-s19000,kaiser-g32,overlap-reference,B1,2.033352208989221e-05,1.6253941036153432e-05,2.0193436115869076e-05,True,3.0930289666436704e-12,True
96000,fir129-p16000-s19000,lagrange-g64,overlap-reference,B1,4.342375047732754e-09,7.839053596752721e-09,1.7332826385733372e-09,True,3.0930289666436704e-12,True
96000,fir129-p16000-s19000,hann-g64,overlap-reference,B1,5.755215883697149e-08,7.074368196405332e-08,4.981924298901251e-08,True,3.0930289666436704e-12,True
96000,fir129-p16000-s19000,kaiser-g64,overlap-reference,B1,1.7133007204735308e-06,2.6299899149457536e-06,1.6709825907259476e-06,True,3.0930289666436704e-12,True
96000,fir129-p16000-s19000,hann-g8,overlap-reference,AB,0.000351331616197375,0.0003616987410898476,0.000323097907512103,True,2.4196413520718424e-11,True
96000,fir129-p16000-s19000,kaiser-g8,overlap-reference,AB,3.4165293806548686e-05,4.01534692481206e-05,2.8489045437957427e-05,True,2.4196413520718424e-11,True
96000,fir129-p16000-s19000,lagrange-g16,overlap-reference,AB,1.9980394250829254e-07,1.6635328449156472e-07,1.5489794952029824e-07,True,2.4196413520718424e-11,True
96000,fir129-p16000-s19000,hann-g16,overlap-reference,AB,4.2253666308153004e-05,4.379863127310372e-05,3.8968557408612875e-05,True,2.4196413520718424e-11,True
96000,fir129-p16000-s19000,kaiser-g16,overlap-reference,AB,3.4811078438803666e-05,3.524044080635515e-05,3.300966141518149e-05,True,2.4196413520718424e-11,True
96000,fir129-p16000-s19000,lagrange-g32,overlap-reference,AB,1.6594694802463073e-07,1.1587553064531957e-07,1.2863304308827516e-07,True,2.4196413520718424e-11,True
96000,fir129-p16000-s19000,hann-g32,overlap-reference,AB,5.315976271089394e-06,5.982879782806532e-06,4.857303895029582e-06,True,2.4196413520718424e-11,True
96000,fir129-p16000-s19000,kaiser-g32,overlap-reference,AB,2.157855601722455e-05,2.1504768937814764e-05,2.0328361345260092e-05,True,2.4196413520718424e-11,True
96000,fir129-p16000-s19000,lagrange-g64,overlap-reference,AB,1.389114756032396e-07,8.731107407636968e-08,1.0726220884558064e-07,True,2.4196413520718424e-11,True
96000,fir129-p16000-s19000,hann-g64,overlap-reference,AB,6.644834153742607e-07,7.094519734106291e-07,6.167893750394011e-07,True,2.4196413520718424e-11,True
96000,fir129-p16000-s19000,kaiser-g64,overlap-reference,AB,1.1024102147416774e-05,1.13887785892253e-05,1.0556518765177403e-05,True,2.4196413520718424e-11,True
96000,fir129-p16000-s19000,hann-g8,sustained-edge,A1,0.0002893806948808334,0.00033990578132417923,0.0002594751598911987,True,9.883911395927164e-11,True
96000,fir129-p16000-s19000,kaiser-g8,sustained-edge,A1,3.3173244632335984e-05,2.7498354478296468e-05,2.7074252846099335e-05,True,9.883911395927164e-11,True
96000,fir129-p16000-s19000,lagrange-g16,sustained-edge,A1,9.604514102956402e-07,6.79852040068266e-07,7.501501613984861e-07,True,9.883911395927164e-11,True
96000,fir129-p16000-s19000,hann-g16,sustained-edge,A1,4.615221442019367e-05,4.683641406574466e-05,4.08799595097283e-05,True,9.883911395927164e-11,True
96000,fir129-p16000-s19000,kaiser-g16,sustained-edge,A1,3.130143163940323e-05,2.9951204981911024e-05,2.9123237146319203e-05,True,9.883911395927164e-11,True
96000,fir129-p16000-s19000,lagrange-g32,sustained-edge,A1,7.970547852654274e-07,4.707007253695624e-07,6.226363729377468e-07,True,9.883911395927164e-11,True
96000,fir129-p16000-s19000,hann-g32,sustained-edge,A1,6.226595044570353e-06,5.356442192979889e-06,5.427918196484092e-06,True,9.883911395927164e-11,True
96000,fir129-p16000-s19000,kaiser-g32,sustained-edge,A1,2.123140567090848e-05,1.8288728576239953e-05,1.966949446432237e-05,True,9.883911395927164e-11,True
96000,fir129-p16000-s19000,lagrange-g64,sustained-edge,A1,6.668441561173253e-07,3.530424107675516e-07,5.187080505580101e-07,True,9.883911395927164e-11,True
96000,fir129-p16000-s19000,hann-g64,sustained-edge,A1,7.486659918236182e-07,5.039393740116675e-07,6.489054255033503e-07,True,9.883911395927164e-11,True
96000,fir129-p16000-s19000,kaiser-g64,sustained-edge,A1,9.347615096874705e-06,7.713155106269443e-06,8.805232952541537e-06,True,9.883911395927164e-11,True
96000,fir129-p16000-s19000,hann-g8,sustained-edge,B1,0.00020715458675557344,0.00013242390830841048,0.0001276953855857874,True,4.3523759405549294e-10,True
96000,fir129-p16000-s19000,kaiser-g8,sustained-edge,B1,3.816068872183176e-05,3.172898001508225e-05,3.038855506973362e-05,True,4.3523759405549294e-10,True
96000,fir129-p16000-s19000,lagrange-g16,sustained-edge,B1,8.533179427803102e-07,4.1794893001673016e-07,2.8031152712400815e-07,True,4.3523759405549294e-10,True
96000,fir129-p16000-s19000,hann-g16,sustained-edge,B1,1.8183625284582662e-05,1.1794954020122634e-05,9.799003138450797e-06,True,4.3523759405549294e-10,True
96000,fir129-p16000-s19000,kaiser-g16,sustained-edge,B1,2.0062079260868697e-05,1.8068834093718028e-05,1.582015805877909e-05,True,4.3523759405549294e-10,True
96000,fir129-p16000-s19000,lagrange-g32,sustained-edge,B1,7.173205603574111e-07,2.932539740628504e-07,2.5992854187243745e-07,True,4.3523759405549294e-10,True
96000,fir129-p16000-s19000,hann-g32,sustained-edge,B1,2.6670817829525373e-06,1.4073786030989708e-06,1.6127873627405638e-06,True,4.3523759405549294e-10,True
96000,fir129-p16000-s19000,kaiser-g32,sustained-edge,B1,1.1557166934159009e-05,9.276924130527745e-06,1.1071790510435455e-05,True,4.3523759405549294e-10,True
96000,fir129-p16000-s19000,lagrange-g64,sustained-edge,B1,6.077941993374817e-07,2.0978629590902491e-07,2.430265446232532e-07,True,4.3523759405549294e-10,True
96000,fir129-p16000-s19000,hann-g64,sustained-edge,B1,4.627878390724212e-07,2.2311755180960864e-07,2.7210949177558103e-07,True,4.3523759405549294e-10,True
96000,fir129-p16000-s19000,kaiser-g64,sustained-edge,B1,5.328927031758268e-06,4.099661379633352e-06,5.154059734737659e-06,True,4.3523759405549294e-10,True
96000,fir129-p16000-s19000,hann-g8,sustained-edge,AB,0.00028938069473587695,0.0003399057813612701,0.00025947530196078017,True,9.885658897392735e-11,True
96000,fir129-p16000-s19000,kaiser-g8,sustained-edge,AB,3.3173244646678074e-05,2.749835422969813e-05,2.7074245922918557e-05,True,9.885658897392735e-11,True
96000,fir129-p16000-s19000,lagrange-g16,sustained-edge,AB,9.604515443505096e-07,6.79852002789093e-07,7.501516515823375e-07,True,9.885658897392735e-11,True
96000,fir129-p16000-s19000,hann-g16,sustained-edge,AB,4.61522143824098e-05,4.6836413818164804e-05,4.087997774867355e-05,True,9.885658897392735e-11,True
96000,fir129-p16000-s19000,kaiser-g16,sustained-edge,AB,3.1301431623878326e-05,2.9951204734752892e-05,2.9123240993986362e-05,True,9.885658897392735e-11,True
96000,fir129-p16000-s19000,lagrange-g32,sustained-edge,AB,7.97054939867562e-07,4.707007616565048e-07,6.226379117391575e-07,True,9.885658897392735e-11,True
96000,fir129-p16000-s19000,hann-g32,sustained-edge,AB,6.2265950567661e-06,5.356442293866295e-06,5.427918648538271e-06,True,9.885658897392735e-11,True
96000,fir129-p16000-s19000,kaiser-g32,sustained-edge,AB,2.123140566042321e-05,1.8288728676002128e-05,1.9669495039599832e-05,True,9.885658897392735e-11,True
96000,fir129-p16000-s19000,lagrange-g64,sustained-edge,AB,6.668443351157984e-07,3.5304244701236967e-07,5.187095627432124e-07,True,9.885658897392735e-11,True
96000,fir129-p16000-s19000,hann-g64,sustained-edge,AB,7.486661380115882e-07,5.039393384625308e-07,6.489062461254104e-07,True,9.885658897392735e-11,True
96000,fir129-p16000-s19000,kaiser-g64,sustained-edge,AB,9.347615091754867e-06,7.713155070860735e-06,8.805235016871477e-06,True,9.885658897392735e-11,True
96000,iir-p16000-s20000,hann-g8,reference,A1,0.00013030709320545943,0.00018862079731688653,9.013059016332243e-05,True,9.0333372694962e-12,True
96000,iir-p16000-s20000,kaiser-g8,reference,A1,3.4591976506784506e-05,3.4539562266557745e-05,1.598493369601401e-05,True,9.0333372694962e-12,True
96000,iir-p16000-s20000,lagrange-g16,reference,A1,3.4860870532054558e-12,5.623327274221713e-12,2.1452687408009114e-12,True,9.0333372694962e-12,True
96000,iir-p16000-s20000,hann-g16,reference,A1,2.1792973068916443e-05,2.833129121915011e-05,1.876099482812572e-05,True,9.0333372694962e-12,True
96000,iir-p16000-s20000,kaiser-g16,reference,A1,2.5502052367673953e-05,2.796273508132383e-05,2.3637549541513035e-05,True,9.0333372694962e-12,True
96000,iir-p16000-s20000,lagrange-g32,reference,A1,2.675046869844417e-12,5.406920434863331e-12,1.88178152071739e-12,True,9.0333372694962e-12,True
96000,iir-p16000-s20000,hann-g32,reference,A1,3.669952276290144e-06,3.999810464953886e-06,3.462742064779552e-06,True,9.0333372694962e-12,True
96000,iir-p16000-s20000,kaiser-g32,reference,A1,1.3291919226837664e-05,1.563917378559699e-05,1.293996351896419e-05,True,9.0333372694962e-12,True
96000,iir-p16000-s20000,lagrange-g64,reference,A1,2.674835488305991e-12,5.407012431535866e-12,1.8816240655807035e-12,True,9.0333372694962e-12,True
96000,iir-p16000-s20000,hann-g64,reference,A1,4.881489288615281e-07,4.3095692882631676e-07,4.6208940292568454e-07,True,9.0333372694962e-12,True
96000,iir-p16000-s20000,kaiser-g64,reference,A1,8.111537506540088e-06,7.263115902579399e-06,7.994479432300409e-06,True,9.0333372694962e-12,True
96000,iir-p16000-s20000,hann-g8,reference,B1,3.5896291405413326e-05,2.73861050355588e-05,3.496548709099376e-05,True,4.2898856804736664e-14,True
96000,iir-p16000-s20000,kaiser-g8,reference,B1,3.6066429390179876e-05,3.209802970133629e-05,9.741328882128612e-06,True,4.2898856804736664e-14,True
96000,iir-p16000-s20000,lagrange-g16,reference,B1,4.456782398341576e-13,7.831347757015233e-13,3.160501870117474e-13,True,4.2898856804736664e-14,True
96000,iir-p16000-s20000,hann-g16,reference,B1,1.4543420697490205e-05,1.1175668548724396e-05,1.4180880896581527e-05,True,4.2898856804736664e-14,True
96000,iir-p16000-s20000,kaiser-g16,reference,B1,2.628375259385274e-05,2.187071512200663e-05,2.220221155943752e-05,True,4.2898856804736664e-14,True
96000,iir-p16000-s20000,lagrange-g32,reference,B1,4.4507991935899397e-13,7.27896731590048e-13,3.159817096676351e-13,True,4.2898856804736664e-14,True
96000,iir-p16000-s20000,hann-g32,reference,B1,3.055740429460346e-06,2.35607011307596e-06,2.9882866703714917e-06,True,4.2898856804736664e-14,True
96000,iir-p16000-s20000,kaiser-g32,reference,B1,2.0540341637125938e-05,1.6491574604029646e-05,2.0405346039781358e-05,True,4.2898856804736664e-14,True
96000,iir-p16000-s20000,lagrange-g64,reference,B1,4.451378805686479e-13,7.27896731590048e-13,3.160106517238436e-13,True,4.2898856804736664e-14,True
96000,iir-p16000-s20000,hann-g64,reference,B1,5.942879827712077e-08,7.505605851135356e-08,5.205225670468874e-08,True,4.2898856804736664e-14,True
96000,iir-p16000-s20000,kaiser-g64,reference,B1,1.7610877066421294e-06,2.6858390988590764e-06,1.7185192955752823e-06,True,4.2898856804736664e-14,True
96000,iir-p16000-s20000,hann-g8,reference,AB,0.00012904351138927833,0.00018862079731688653,8.932655492617434e-05,True,9.033582593956292e-12,True
96000,iir-p16000-s20000,kaiser-g8,reference,AB,3.4623412063471795e-05,3.4539562266557745e-05,1.5879346121826653e-05,True,9.033582593956292e-12,True
96000,iir-p16000-s20000,lagrange-g16,reference,AB,3.4500894748940276e-12,5.623388605336735e-12,2.122492686224637e-12,True,9.033582593956292e-12,True
96000,iir-p16000-s20000,hann-g16,reference,AB,2.1666383241469808e-05,2.833129121915011e-05,1.8677260678028497e-05,True,9.033582593956292e-12,True
96000,iir-p16000-s20000,kaiser-g16,reference,AB,2.5518622800413257e-05,2.796273508132383e-05,2.3608522284690816e-05,True,9.033582593956292e-12,True
96000,iir-p16000-s20000,lagrange-g32,reference,AB,2.647747147268692e-12,5.4068591037483085e-12,1.861739502993784e-12,True,9.033582593956292e-12,True
96000,iir-p16000-s20000,hann-g32,reference,AB,3.6581791706378315e-06,3.999810464953886e-06,3.453630489102703e-06,True,9.033582593956292e-12,True
96000,iir-p16000-s20000,kaiser-g32,reference,AB,1.3483200378685337e-05,1.563917378559699e-05,1.3139710400065163e-05,True,9.033582593956292e-12,True
96000,iir-p16000-s20000,lagrange-g64,reference,AB,2.647538250069765e-12,5.406951100420843e-12,1.861581567625354e-12,True,9.033582593956292e-12,True
96000,iir-p16000-s20000,hann-g64,reference,AB,4.83100947329307e-07,4.309569288569823e-07,4.57296461971256e-07,True,9.033582593956292e-12,True
96000,iir-p16000-s20000,kaiser-g64,reference,AB,8.030420858214446e-06,7.263115902702061e-06,7.91438036531807e-06,True,9.033582593956292e-12,True
96000,iir-p16000-s20000,hann-g8,edge,A1,0.0002814278686529848,0.0002915765768252547,0.00026311897794986357,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,kaiser-g8,edge,A1,5.773038669921075e-05,6.364821020854587e-05,3.7631152793925386e-05,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,lagrange-g16,edge,A1,1.096779433900703e-11,1.4495605476567164e-11,5.173098971779622e-12,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,hann-g16,edge,A1,7.38068923154651e-05,6.355081134140092e-05,6.898781180715044e-05,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,kaiser-g16,edge,A1,5.23876062703041e-05,4.9991987397484125e-05,5.1215312455152846e-05,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,lagrange-g32,edge,A1,4.794603551856736e-12,7.0442715082931726e-12,3.867127660990257e-12,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,hann-g32,edge,A1,5.357421338208219e-06,4.2234938513713716e-06,4.68002097553003e-06,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,kaiser-g32,edge,A1,1.6847428356554146e-05,1.7804717888375415e-05,1.6255727760547737e-05,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,lagrange-g64,edge,A1,4.794747340730403e-12,7.044173033381477e-12,3.867058348903949e-12,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,hann-g64,edge,A1,8.191249793043345e-07,4.203469670455088e-07,7.506104390206484e-07,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,kaiser-g64,edge,A1,1.1276246938802726e-05,7.625539324525464e-06,1.1133661519528595e-05,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,hann-g8,edge,B1,0.0002033651452458776,0.00021288155429562074,0.00013582098611571343,True,1.5340286580247482e-11,True
96000,iir-p16000-s20000,kaiser-g8,edge,B1,4.0285584418147134e-05,5.031168974360431e-05,3.0222678942188233e-05,True,1.5340286580247482e-11,True
96000,iir-p16000-s20000,lagrange-g16,edge,B1,3.002714949707786e-11,3.4088510463788235e-11,5.70520006830738e-12,True,1.5340286580247482e-11,True
96000,iir-p16000-s20000,hann-g16,edge,B1,1.8910767311530358e-05,2.788803626630512e-05,1.2690007697871216e-05,True,1.5340286580247482e-11,True
96000,iir-p16000-s20000,kaiser-g16,edge,B1,2.3024855370903348e-05,2.891360670613882e-05,1.904912264017732e-05,True,1.5340286580247482e-11,True
96000,iir-p16000-s20000,lagrange-g32,edge,B1,4.0492385935946944e-12,6.335429573554155e-12,3.4828510774575314e-12,True,1.5340286580247482e-11,True
96000,iir-p16000-s20000,hann-g32,edge,B1,3.003157594531909e-06,2.702350711602712e-06,1.975242851416862e-06,True,1.5340286580247482e-11,True
96000,iir-p16000-s20000,kaiser-g32,edge,B1,1.307249813220437e-05,1.2360935441429833e-05,1.2617503413380942e-05,True,1.5340286580247482e-11,True
96000,iir-p16000-s20000,lagrange-g64,edge,B1,4.049588625442552e-12,6.3353214382777575e-12,3.482645352983493e-12,True,1.5340286580247482e-11,True
96000,iir-p16000-s20000,hann-g64,edge,B1,3.3472676754425234e-07,2.6664388721474125e-07,1.9510802773550663e-07,True,1.5340286580247482e-11,True
96000,iir-p16000-s20000,kaiser-g64,edge,B1,5.449368277349187e-06,4.081533927332916e-06,5.275697112298785e-06,True,1.5340286580247482e-11,True
96000,iir-p16000-s20000,hann-g8,edge,AB,0.0002814278649791953,0.0002915765768252547,0.00026311930027468405,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,kaiser-g8,edge,AB,5.773038589004249e-05,6.364821020854587e-05,3.763115003493078e-05,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,lagrange-g16,edge,AB,1.096779947711054e-11,1.4495605476567164e-11,5.17308876784039e-12,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,hann-g16,edge,AB,7.380689043143288e-05,6.355081134140092e-05,6.89878118095228e-05,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,kaiser-g16,edge,AB,5.238760511554415e-05,4.9991987397484125e-05,5.121531131996097e-05,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,lagrange-g32,edge,AB,4.794597487100886e-12,7.0442715082931726e-12,3.867114490952023e-12,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,hann-g32,edge,AB,5.357421237837832e-06,4.2234938513713716e-06,4.680023605351417e-06,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,kaiser-g32,edge,AB,1.6847428173400957e-05,1.7804717888375415e-05,1.6255735269252617e-05,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,lagrange-g64,edge,AB,4.794741264379197e-12,7.044173033381477e-12,3.8670437014218465e-12,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,hann-g64,edge,AB,8.191249606629126e-07,4.203469670455088e-07,7.506104304856619e-07,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,kaiser-g64,edge,AB,1.1276246702682693e-05,7.625539324525464e-06,1.113366201538982e-05,True,3.8116749720123076e-11,True
96000,iir-p16000-s20000,hann-g8,overlap-reference,A1,0.00035539595194837873,0.00036489862225302125,0.000326950400624777,True,6.9489714558101344e-12,True
96000,iir-p16000-s20000,kaiser-g8,overlap-reference,A1,3.352855433482098e-05,4.035146034871646e-05,2.792101383896003e-05,True,6.9489714558101344e-12,True
96000,iir-p16000-s20000,lagrange-g16,overlap-reference,A1,2.6516789758292826e-12,3.1416154314259836e-12,1.7764554303534956e-12,True,6.9489714558101344e-12,True
96000,iir-p16000-s20000,hann-g16,overlap-reference,A1,4.2919150543718835e-05,4.147986139476692e-05,3.9574781340132925e-05,True,6.9489714558101344e-12,True
96000,iir-p16000-s20000,kaiser-g16,overlap-reference,A1,3.4969274554062804e-05,3.335730664258288e-05,3.3118607654665406e-05,True,6.9489714558101344e-12,True
96000,iir-p16000-s20000,lagrange-g32,overlap-reference,A1,2.2227261282447742e-12,2.904376800854241e-12,1.573519929770008e-12,True,6.9489714558101344e-12,True
96000,iir-p16000-s20000,hann-g32,overlap-reference,A1,5.371850409234366e-06,5.7878214766413796e-06,4.905028724831533e-06,True,6.9489714558101344e-12,True
96000,iir-p16000-s20000,kaiser-g32,overlap-reference,A1,2.170171381361357e-05,2.050310639425287e-05,2.040836944924038e-05,True,6.9489714558101344e-12,True
96000,iir-p16000-s20000,lagrange-g64,overlap-reference,A1,2.2227827195362837e-12,2.904390639457223e-12,1.5735544843761749e-12,True,6.9489714558101344e-12,True
96000,iir-p16000-s20000,hann-g64,overlap-reference,A1,6.697035978700079e-07,6.824386983585196e-07,6.231041690183585e-07,True,6.9489714558101344e-12,True
96000,iir-p16000-s20000,kaiser-g64,overlap-reference,A1,1.1115590684176975e-05,1.0721604966502191e-05,1.0636062083756392e-05,True,6.9489714558101344e-12,True
