rate,conditioner,kernel,profile,source,relative_rms_error,peak_normalized_error,spectral_magnitude_relative_error,finite,reference_convergence,joint_pass,whole_chain_raw_nrms,whole_chain_raw_peak,raw_reference_convergence
44100,raw-control,hann-g64,sustained-edge,B1,0.04004998856940416,0.007774041462333669,0.03658846038844385,True,2.067375070599866e-05,False,0.04004998856940416,0.007774041462333669,2.067375070599866e-05
44100,raw-control,hann-g64,sustained-edge,AB,0.01609309654091804,0.002445160734359629,0.012492316071951807,True,9.793826788208503e-06,False,0.01609309654091804,0.002445160734359629,9.793826788208503e-06
44100,raw-control,kaiser-g64,reference,A1,0.003474061567757656,0.001575985002760098,0.00272575074566011,True,1.3154131588992905e-06,True,0.003474061567757656,0.001575985002760098,1.3154131588992905e-06
44100,raw-control,kaiser-g64,reference,B1,0.0003960052175116034,0.0002999172812240252,0.0003616010344140212,True,1.9011799702968472e-07,True,0.0003960052175116034,0.0002999172812240252,1.9011799702968472e-07
44100,raw-control,kaiser-g64,reference,AB,0.003469536647095648,0.0015760166649349569,0.0027222541515350626,True,1.3117818550992164e-06,True,0.003469536647095648,0.0015760166649349569,1.3117818550992164e-06
44100,raw-control,kaiser-g64,edge,A1,0.026324654277790425,0.007773712587208072,0.01936962841636921,True,9.43373590737657e-06,False,0.026324654277790425,0.007773712587208072,9.43373590737657e-06
44100,raw-control,kaiser-g64,edge,B1,0.043470317301709714,0.00890657739298647,0.039707848189560295,True,2.067375221104483e-05,False,0.043470317301709714,0.00890657739298647,2.067375221104483e-05
44100,raw-control,kaiser-g64,edge,AB,0.026324581462552638,0.007773726734088358,0.019369813891310372,True,9.432558146874356e-06,False,0.026324581462552638,0.007773726734088358,9.432558146874356e-06
44100,raw-control,kaiser-g64,overlap-reference,A1,0.00043512665743371444,0.00025356639135633763,0.00034374044759978887,True,2.779791658770868e-07,True,0.00043512665743371444,0.00025356639135633763,2.779791658770868e-07
44100,raw-control,kaiser-g64,overlap-reference,B1,0.0003960056060997333,0.0002999170535556947,0.00036160139265947787,True,1.901185998491341e-07,True,0.0003960056060997333,0.0002999170535556947,1.901185998491341e-07
44100,raw-control,kaiser-g64,overlap-reference,AB,0.00043495806901970585,0.00025356479621501565,0.0003435670917899974,True,2.778584832692206e-07,True,0.00043495806901970585,0.00025356479621501565,2.778584832692206e-07
44100,raw-control,kaiser-g64,sustained-edge,A1,0.017250693328453293,0.002771426445119458,0.013383058900968183,True,9.794512461887453e-06,False,0.017250693328453293,0.002771426445119458,9.794512461887453e-06
44100,raw-control,kaiser-g64,sustained-edge,B1,0.04347031416664305,0.008906576785322478,0.039707845320998365,True,2.067375070599866e-05,False,0.04347031416664305,0.008906576785322478,2.067375070599866e-05
44100,raw-control,kaiser-g64,sustained-edge,AB,0.017249784197289293,0.002771431587714242,0.01338226257873056,True,9.793826788208503e-06,False,0.017249784197289293,0.002771431587714242,9.793826788208503e-06
44100,butter4-fc18000,kaiser-g16,reference,A1,7.15386823416142e-05,9.44433156752355e-05,6.597730878600399e-05,True,6.156217398091237e-09,True,0.24754978754219784,0.4274954797154493,1.3154131588992905e-06
44100,butter4-fc18000,kaiser-g16,reference,B1,5.9226704006157656e-05,6.374277695980841e-05,5.9144197844505435e-05,True,7.412019264246334e-10,True,0.09135818511285947,0.11309788863700712,1.9011799702968472e-07
44100,butter4-fc18000,kaiser-g16,reference,AB,7.150958445132192e-05,9.444331567527995e-05,6.596186580531904e-05,True,6.1562173536383585e-09,True,0.24727339288897854,0.4274954396644169,1.3117818550992164e-06
44100,butter4-fc18000,kaiser-g16,edge,A1,0.0008151000280937919,0.0006033909821099403,0.0006812530897390782,True,4.2647039864435485e-08,True,1.153114066694021,1.4871783152915656,9.43373590737657e-06
44100,butter4-fc18000,kaiser-g16,edge,B1,0.0016392181788229372,0.0009662679978397423,0.0016037868428138936,True,8.623004341032589e-08,True,1.5716258512873487,1.4277808089166786,2.067375221104483e-05
