rate,kernel,frequency_hz,magnitude_error_db,phase_error_rad,group_delay_error_ns,complex_error
96000,lagrange-g16,16000.0,8.936615498088596e-11,1.6479858307902295e-11,4.914439225937409e-06,1.864026709981551e-11
96000,lagrange-g16,18000.0,3.3156963095838177e-09,5.379955504736869e-10,0.00013881177688782978,6.26807389337208e-10
96000,lagrange-g16,20000.0,7.690621223842387e-08,1.1120167677559144e-08,0.0025032693325618047,1.3372303178955851e-08
96000,hann-g16,1000.0,0.00020928850874922641,5.025664777060985e-07,0.22197404758728112,2.4094940093788473e-05
96000,hann-g16,2000.0,0.0006299660812931621,2.8145221547818318e-06,0.4459360821347976,7.252489911371497e-05
96000,hann-g16,4000.0,0.0006254544497839364,1.7687502679905464e-06,0.9078385942995482,7.200551360091187e-05
96000,hann-g16,8000.0,0.0006791694683161327,8.349264969635313e-06,1.9509503636679544,7.818924867002174e-05
96000,hann-g16,12000.0,0.00018851024751785625,2.2693699486253812e-05,1.4802973661668753e-10,2.578471659870281e-05
96000,hann-g16,16000.0,0.0007635746201854163,1.4645929516229657e-05,5.274465439667845,8.790599799107447e-05
96000,hann-g16,18000.0,0.0005300487721029755,4.541148252479099e-05,1.1102230246251565e-10,6.125657538318582e-05
96000,hann-g16,20000.0,0.0010788542453974133,3.4331173813642116e-05,8.406341767278985,0.00012420030549376265
96000,kaiser-g16,1000.0,0.0001598445896132973,1.3684535637749485e-05,1.3412311156886976,1.9840587021587115e-05
96000,kaiser-g16,2000.0,0.0004691624712333226,1.3987803144317951e-05,1.2573691011708021,5.401588525099484e-05
96000,kaiser-g16,4000.0,0.0004070563521458589,1.3691601792938612e-05,1.4539276228150064,4.68653062978553e-05
96000,kaiser-g16,8000.0,0.0005320670087740161,1.546240733676007e-05,1.2023409933966296,6.12584628848126e-05
96000,kaiser-g16,12000.0,1.2020760234687233e-05,1.6500318483646477e-06,3.1426027246779973,1.6676954538468513e-06
96000,kaiser-g16,16000.0,0.00024323679631230283,1.803697274565273e-05,2.0926637475104926,3.2663744694845275e-05
96000,kaiser-g16,18000.0,4.3378248335772875e-05,1.338139095078319e-06,3.9279225368948896,4.994118585318348e-06
96000,kaiser-g16,20000.0,0.000685711427961903,2.182051607711214e-05,2.042067020776213,7.894873519530592e-05
96000,lagrange-g32,1000.0,6.7502922658730125e-15,6.642339760257683e-16,2.220446049250313e-10,7.447602459741819e-16
96000,lagrange-g32,2000.0,5.785964799319721e-15,8.031882747689839e-16,2.9605947323337506e-10,8.252325904466732e-16
96000,lagrange-g32,4000.0,3.857309866213149e-15,1.3224363328827822e-15,2.220446049250313e-10,1.355199909595506e-15
96000,lagrange-g32,8000.0,5.785964799319721e-15,2.3227147194038643e-15,3.7007434154171886e-10,2.346126122155141e-15
96000,lagrange-g32,12000.0,5.785964799319721e-15,2.790529875808476e-15,2.220446049250313e-10,2.8261664256307954e-15
96000,lagrange-g32,16000.0,6.7502922658730125e-15,4.6442160858056166e-15,2.220446049250313e-10,4.6455429163805275e-15
96000,lagrange-g32,18000.0,1.0607602132086164e-14,5.396131709394148e-15,2.220446049250313e-10,5.420799638382024e-15
96000,lagrange-g32,20000.0,1.0607602132086164e-14,4.2304571853858045e-15,6.661338147750939e-10,4.342661167468608e-15
96000,hann-g32,1000.0,7.823720288335937e-05,1.7461937851233484e-07,0.05521928159168965,9.007350404345581e-06
96000,hann-g32,2000.0,7.809945578919283e-05,1.1152808677803082e-07,0.11092578885059842,8.991491757628056e-06
96000,hann-g32,4000.0,7.966294619256542e-05,4.7480046338018034e-07,0.22580548764139508,9.171494410465055e-06
96000,hann-g32,8000.0,8.177560128502845e-05,7.350086842035031e-07,0.4850565255380228,9.414721693855532e-06
96000,hann-g32,12000.0,2.360465923879507e-05,2.840340001325626e-06,2.9605947323337506e-10,3.227623232677189e-06
96000,hann-g32,16000.0,0.00010537815936804856,2.473807812305842e-06,1.308851883541351,1.213205299187129e-05
96000,hann-g32,18000.0,6.639311682689279e-05,5.68582558767595e-06,2.9605947323337506e-10,7.672193003826656e-06
96000,hann-g32,20000.0,0.00011761454784475024,3.239427170211831e-06,2.0820373230664067,1.3540810733999829e-05
96000,kaiser-g32,1000.0,0.00028593086078404435,3.759118316611232e-06,0.6179855317108481,3.2919560877749614e-05
96000,kaiser-g32,2000.0,0.0002774626364650618,3.438815582604689e-06,0.8194663005204699,3.194458728568224e-05
96000,kaiser-g32,4000.0,0.00029518674458995714,4.173202774099203e-06,0.4329508327405307,3.398522189673333e-05
96000,kaiser-g32,8000.0,0.00026128544293293457,3.0720557204179384e-06,1.2867536989258355,3.0082059973258362e-05
96000,kaiser-g32,12000.0,1.0648649550311282e-05,2.7866899326470093e-06,1.673494374114052,2.845482023039424e-06
96000,kaiser-g32,16000.0,0.00034985099504748583,7.111302250102843e-06,0.16859835394456013,4.027893258437914e-05
96000,kaiser-g32,18000.0,2.414552889298743e-05,4.353624858285846e-06,2.1622578117626765,4.55922151883893e-06
96000,kaiser-g32,20000.0,0.0002157000462247012,3.941878780763743e-06,2.6781448217623924,2.4833714763357314e-05
96000,lagrange-g64,1000.0,7.714619732426294e-15,1.1901590875764917e-15,5.921189464667501e-10,1.2658490090568385e-15
96000,lagrange-g64,2000.0,7.7146197324263e-15,1.9487218455143135e-15,5.921189464667501e-10,2.094764613337708e-15
96000,lagrange-g64,4000.0,6.7502922658730125e-15,3.5000077476677227e-15,8.881784197001252e-10,3.5007252708724317e-15
96000,lagrange-g64,8000.0,1.2536257065192741e-14,6.772962019689343e-15,4.440892098500626e-10,6.837567885292915e-15
96000,lagrange-g64,12000.0,1.1571929598639439e-14,5.792344386978836e-15,7.401486830834377e-10,5.828406534472335e-15
96000,lagrange-g64,16000.0,9.643274665532877e-15,1.30224122862592e-14,5.921189464667501e-10,1.301188963152776e-14
96000,lagrange-g64,18000.0,1.5429239464852578e-14,1.0664771044455109e-14,5.921189464667501e-10,1.0681389886409907e-14
96000,lagrange-g64,20000.0,7.714619732426294e-15,7.059980009610993e-15,8.881784197001252e-10,7.061197395895438e-15
96000,hann-g64,1000.0,9.75959252617041e-06,6.9851691237676174e-09,0.013787681959106141,1.1236139834418936e-06
96000,hann-g64,2000.0,9.807604051348438e-06,2.8988896457380694e-08,0.027696914391602455,1.129141532632138e-06
96000,hann-g64,4000.0,9.870046791324235e-06,4.3518681492541356e-08,0.056379666861043155,1.13633054234044e-06
96000,hann-g64,8000.0,1.0422627299990365e-05,1.112730033920962e-07,0.12109812308480629,1.199948950476095e-06
96000,hann-g64,12000.0,2.95192186474678e-06,3.5516044396845954e-07,8.881784197001252e-10,4.0360123854293995e-07
96000,hann-g64,16000.0,1.25594922270957e-05,2.6928595825248543e-07,0.32660871710869327,1.4459656848723205e-06
96000,hann-g64,18000.0,8.303699236889994e-06,7.110389016646254e-07,1.0362081563168128e-09,9.595304941214658e-07
96000,hann-g64,20000.0,1.579566665306756e-05,4.7141391856604886e-07,0.5193066714426209,1.8185459682119576e-06
96000,kaiser-g64,1000.0,0.00014832660770104988,8.59787998746966e-07,0.4210297692708309,1.7076878830048448e-05
96000,kaiser-g64,2000.0,0.00015060267593851353,1.0588360900948867e-06,0.1960117022766402,1.733892598539593e-05
96000,kaiser-g64,4000.0,0.00014646440708470762,6.832683760304797e-07,0.6568777615179044,1.6862480985630718e-05
96000,kaiser-g64,8000.0,0.00015686171699409875,1.5464770390199366e-06,0.2424235499750201,1.8059539443068653e-05
96000,kaiser-g64,12000.0,7.56414136618627e-06,1.6617823405118663e-06,0.8493675898909221,1.7127221190357467e-06
96000,kaiser-g64,16000.0,0.00014121664854364698,1.7375022643498843e-07,1.8570299832691244,1.625829973037418e-05
96000,kaiser-g64,18000.0,1.8341879140409664e-05,2.711578417349692e-06,1.105491875819098,2.9134813015759875e-06
96000,kaiser-g64,20000.0,0.00018223242791155577,3.215927863624024e-06,1.20225140391265,2.098051864682653e-05
